Timestamp,Household_ID,Room,Appliance,Usage_KWh
2025-06-01 11:00:00,H001,Kitchen,Microwave,0.0
2025-06-01 12:00:00,H001,Living Room,AC,0.621
2025-06-01 12:00:00,H001,Kitchen,Refrigerator,0.226
2025-06-01 12:00:00,H001,Living Room,TV,0.079
2025-06-01 12:00:00,H001,Bedroom,Lights,0.029
2025-06-01 12:00:00,H001,Bedroom,Fan,0.079
2025-06-01 12:00:00,H001,Utility Room,Washing Machine,0.0
2025-06-01 12:00:00,H001,Kitchen,Microwave,0.0
2025-06-01 13:00:00,H001,Living Room,AC,1.735
2025-06-01 13:00:00,H001,Kitchen,Refrigerator,0.348
2025-06-01 13:00:00,H001,Living Room,TV,0.036
2025-06-01 13:00:00,H001,Bedroom,Lights,0.031
2025-06-01 13:00:00,H001,Bedroom,Fan,0.216
2025-06-01 13:00:00,H001,Utility Room,Washing Machine,0.0
2025-06-01 13:00:00,H001,Kitchen,Microwave,0.727
2025-06-01 14:00:00,H001,Living Room,AC,1.926
2025-06-01 14:00:00,H001,Kitchen,Refrigerator,0.156
2025-06-01 14:00:00,H001,Living Room,TV,0.092
2025-06-01 14:00:00,H001,Bedroom,Lights,0.021
2025-06-01 14:00:00,H001,Bedroom,Fan,0.232
2025-06-01 14:00:00,H001,Utility Room,Washing Machine,0.0
2025-06-01 14:00:00,H001,Kitchen,Microwave,0.0
2025-06-01 15:00:00,H001,Living Room,AC,1.121
2025-06-01 15:00:00,H001,Kitchen,Refrigerator,0.202
2025-06-01 15:00:00,H001,Living Room,TV,0.146
2025-06-01 15:00:00,H001,Bedroom,Lights,0.025
2025-06-01 15:00:00,H001,Bedroom,Fan,0.119
2025-06-01 15:00:00,H001,Utility Room,Washing Machine,0.0
2025-06-01 15:00:00,H001,Kitchen,Microwave,0.0
2025-06-01 16:00:00,H001,Living Room,AC,0.836
2025-06-01 16:00:00,H001,Kitchen,Refrigerator,0.334
2025-06-01 16:00:00,H001,Living Room,TV,0.027
2025-06-01 16:00:00,H001,Bedroom,Lights,0.022
2025-06-01 16:00:00,H001,Bedroom,Fan,0.195
2025-06-01 16:00:00,H001,Utility Room,Washing Machine,0.0
2025-06-01 16:00:00,H001,Kitchen,Microwave,0.0
2025-06-01 17:00:00,H001,Living Room,AC,1.835
2025-06-01 17:00:00,H001,Kitchen,Refrigerator,0.221
2025-06-01 17:00:00,H001,Living Room,TV,0.04
2025-06-01 17:00:00,H001,Bedroom,Lights,0.034
2025-06-01 17:00:00,H001,Bedroom,Fan,0.11
2025-06-01 17:00:00,H001,Utility Room,Washing Machine,0.0
2025-06-01 17:00:00,H001,Kitchen,Microwave,0.0
2025-06-01 18:00:00,H001,Living Room,AC,2.286
2025-06-01 18:00:00,H001,Kitchen,Refrigerator,0.158
2025-06-01 18:00:00,H001,Living Room,TV,0.416
2025-06-01 18:00:00,H001,Bedroom,Lights,0.344
2025-06-01 18:00:00,H001,Bedroom,Fan,0.127
2025-06-01 18:00:00,H001,Utility Room,Washing Machine,0.0
2025-06-01 18:00:00,H001,Kitchen,Microwave,0.0
2025-06-01 19:00:00,H001,Living Room,AC,1.537
2025-06-01 19:00:00,H001,Kitchen,Refrigerator,0.256
2025-06-01 19:00:00,H001,Living Room,TV,0.585
2025-06-01 19:00:00,H001,Bedroom,Lights,0.158
2025-06-01 19:00:00,H001,Bedroom,Fan,0.241
2025-06-01 19:00:00,H001,Utility Room,Washing Machine,0.842
2025-06-01 19:00:00,H001,Kitchen,Microwave,0.861
2025-06-01 20:00:00,H001,Living Room,AC,0.864
2025-06-01 20:00:00,H001,Kitchen,Refrigerator,0.296
2025-06-01 20:00:00,H001,Living Room,TV,0.348
2025-06-01 20:00:00,H001,Bedroom,Lights,0.069
2025-06-01 20:00:00,H001,Bedroom,Fan,0.215
2025-06-01 20:00:00,H001,Utility Room,Washing Machine,0.0
2025-06-01 20:00:00,H001,Kitchen,Microwave,0.0
2025-06-01 21:00:00,H001,Living Room,AC,1.133
2025-06-01 21:00:00,H001,Kitchen,Refrigerator,0.185
2025-06-01 21:00:00,H001,Living Room,TV,0.213
2025-06-01 21:00:00,H001,Bedroom,Lights,0.219
2025-06-01 21:00:00,H001,Bedroom,Fan,0.192
2025-06-01 21:00:00,H001,Utility Room,Washing Machine,0.0
2025-06-01 21:00:00,H001,Kitchen,Microwave,0.0
2025-06-01 22:00:00,H001,Living Room,AC,1.653
2025-06-01 22:00:00,H001,Kitchen,Refrigerator,0.18
2025-06-01 22:00:00,H001,Living Room,TV,0.585
2025-06-01 22:00:00,H001,Bedroom,Lights,0.246
2025-06-01 22:00:00,H001,Bedroom,Fan,0.143
2025-06-01 22:00:00,H001,Utility Room,Washing Machine,0.0
2025-06-01 22:00:00,H001,Kitchen,Microwave,0.0
2025-06-01 23:00:00,H001,Living Room,AC,1.429
2025-06-01 23:00:00,H001,Kitchen,Refrigerator,0.258
2025-06-01 23:00:00,H001,Living Room,TV,0.588
2025-06-01 23:00:00,H001,Bedroom,Lights,0.316
2025-06-01 23:00:00,H001,Bedroom,Fan,0.084
2025-06-01 23:00:00,H001,Utility Room,Washing Machine,0.0
2025-06-01 23:00:00,H001,Kitchen,Microwave,0.0
2025-06-02 00:00:00,H001,Living Room,AC,0.568
2025-06-02 00:00:00,H001,Kitchen,Refrigerator,0.284
2025-06-02 00:00:00,H001,Living Room,TV,0.034
2025-06-02 00:00:00,H001,Bedroom,Lights,0.287
2025-06-02 00:00:00,H001,Bedroom,Fan,0.06
2025-06-02 00:00:00,H001,Utility Room,Washing Machine,0.0
2025-06-02 00:00:00,H001,Kitchen,Microwave,0.0
2025-06-02 01:00:00,H001,Living Room,AC,0.334
2025-06-02 01:00:00,H001,Kitchen,Refrigerator,0.279
2025-06-02 01:00:00,H001,Living Room,TV,0.05
2025-06-02 01:00:00,H001,Bedroom,Lights,0.177
2025-06-02 01:00:00,H001,Bedroom,Fan,0.064
2025-06-02 01:00:00,H001,Utility Room,Washing Machine,0.0
2025-06-02 01:00:00,H001,Kitchen,Microwave,0.0
2025-06-02 02:00:00,H001,Living Room,AC,0.412
2025-06-02 02:00:00,H001,Kitchen,Refrigerator,0.238
2025-06-02 02:00:00,H001,Living Room,TV,0.056
2025-06-02 02:00:00,H001,Bedroom,Lights,0.352
2025-06-02 02:00:00,H001,Bedroom,Fan,0.082
2025-06-02 02:00:00,H001,Utility Room,Washing Machine,0.0
2025-06-02 02:00:00,H001,Kitchen,Microwave,0.0
2025-06-02 03:00:00,H001,Living Room,AC,0.14
2025-06-02 03:00:00,H001,Kitchen,Refrigerator,0.231
2025-06-02 03:00:00,H001,Living Room,TV,0.127
2025-06-02 03:00:00,H001,Bedroom,Lights,0.357
2025-06-02 03:00:00,H001,Bedroom,Fan,0.051
2025-06-02 03:00:00,H001,Utility Room,Washing Machine,0.0
2025-06-02 03:00:00,H001,Kitchen,Microwave,0.0
2025-06-02 04:00:00,H001,Living Room,AC,0.16
2025-06-02 04:00:00,H001,Kitchen,Refrigerator,0.257
2025-06-02 04:00:00,H001,Living Room,TV,0.034
2025-06-02 04:00:00,H001,Bedroom,Lights,0.135
2025-06-02 04:00:00,H001,Bedroom,Fan,0.208
2025-06-02 04:00:00,H001,Utility Room,Washing Machine,0.0
2025-06-02 04:00:00,H001,Kitchen,Microwave,0.0
2025-06-02 05:00:00,H001,Living Room,AC,0.206
2025-06-02 05:00:00,H001,Kitchen,Refrigerator,0.19
2025-06-02 05:00:00,H001,Living Room,TV,0.059
2025-06-02 05:00:00,H001,Bedroom,Lights,0.255
2025-06-02 05:00:00,H001,Bedroom,Fan,0.093
2025-06-02 05:00:00,H001,Utility Room,Washing Machine,0.0
2025-06-02 05:00:00,H001,Kitchen,Microwave,0.0
2025-06-02 06:00:00,H001,Living Room,AC,0.341
2025-06-02 06:00:00,H001,Kitchen,Refrigerator,0.193
2025-06-02 06:00:00,H001,Living Room,TV,0.021
2025-06-02 06:00:00,H001,Bedroom,Lights,0.182
2025-06-02 06:00:00,H001,Bedroom,Fan,0.241
2025-06-02 06:00:00,H001,Utility Room,Washing Machine,0.0
2025-06-02 06:00:00,H001,Kitchen,Microwave,0.0
2025-06-02 07:00:00,H001,Living Room,AC,0.253
2025-06-02 07:00:00,H001,Kitchen,Refrigerator,0.304
2025-06-02 07:00:00,H001,Living Room,TV,0.057
2025-06-02 07:00:00,H001,Bedroom,Lights,0.042
2025-06-02 07:00:00,H001,Bedroom,Fan,0.089
2025-06-02 07:00:00,H001,Utility Room,Washing Machine,0.0
2025-06-02 07:00:00,H001,Kitchen,Microwave,0.409
2025-06-02 08:00:00,H001,Living Room,AC,0.294
2025-06-02 08:00:00,H001,Kitchen,Refrigerator,0.156
2025-06-02 08:00:00,H001,Living Room,TV,0.064
2025-06-02 08:00:00,H001,Bedroom,Lights,0.017
2025-06-02 08:00:00,H001,Bedroom,Fan,0.155
2025-06-02 08:00:00,H001,Utility Room,Washing Machine,1.105
2025-06-02 08:00:00,H001,Kitchen,Microwave,0.689
2025-06-02 09:00:00,H001,Living Room,AC,0.484
2025-06-02 09:00:00,H001,Kitchen,Refrigerator,0.264
2025-06-02 09:00:00,H001,Living Room,TV,0.148
2025-06-02 09:00:00,H001,Bedroom,Lights,0.031
2025-06-02 09:00:00,H001,Bedroom,Fan,0.239
2025-06-02 09:00:00,H001,Utility Room,Washing Machine,1.059
2025-06-02 09:00:00,H001,Kitchen,Microwave,0.0
2025-06-02 10:00:00,H001,Living Room,AC,1.914
2025-06-02 10:00:00,H001,Kitchen,Refrigerator,0.282
2025-06-02 10:00:00,H001,Living Room,TV,0.077
2025-06-02 10:00:00,H001,Bedroom,Lights,0.02
2025-06-02 10:00:00,H001,Bedroom,Fan,0.176
2025-06-02 10:00:00,H001,Utility Room,Washing Machine,0.0
2025-06-02 10:00:00,H001,Kitchen,Microwave,0.0
2025-06-02 11:00:00,H001,Living Room,AC,1.087
2025-06-02 11:00:00,H001,Kitchen,Refrigerator,0.284
2025-06-02 11:00:00,H001,Living Room,TV,0.056
2025-06-02 11:00:00,H001,Bedroom,Lights,0.037
2025-06-02 11:00:00,H001,Bedroom,Fan,0.154
2025-06-02 11:00:00,H001,Utility Room,Washing Machine,0.0
2025-06-02 11:00:00,H001,Kitchen,Microwave,0.0
2025-06-02 12:00:00,H001,Living Room,AC,0.673
2025-06-02 12:00:00,H001,Kitchen,Refrigerator,0.254
2025-06-02 12:00:00,H001,Living Room,TV,0.126
2025-06-02 12:00:00,H001,Bedroom,Lights,0.017
2025-06-02 12:00:00,H001,Bedroom,Fan,0.124
2025-06-02 12:00:00,H001,Utility Room,Washing Machine,0.0
2025-06-02 12:00:00,H001,Kitchen,Microwave,0.0
2025-06-02 13:00:00,H001,Living Room,AC,1.701
2025-06-02 13:00:00,H001,Kitchen,Refrigerator,0.312
2025-06-02 13:00:00,H001,Living Room,TV,0.068
2025-06-02 13:00:00,H001,Bedroom,Lights,0.012
2025-06-02 13:00:00,H001,Bedroom,Fan,0.182
2025-06-02 13:00:00,H001,Utility Room,Washing Machine,0.0
2025-06-02 13:00:00,H001,Kitchen,Microwave,0.708
2025-06-02 14:00:00,H001,Living Room,AC,2.029
2025-06-02 14:00:00,H001,Kitchen,Refrigerator,0.158
2025-06-02 14:00:00,H001,Living Room,TV,0.077
2025-06-02 14:00:00,H001,Bedroom,Lights,0.048
2025-06-02 14:00:00,H001,Bedroom,Fan,0.091
2025-06-02 14:00:00,H001,Utility Room,Washing Machine,0.0
2025-06-02 14:00:00,H001,Kitchen,Microwave,0.0
2025-06-02 15:00:00,H001,Living Room,AC,0.776
2025-06-02 15:00:00,H001,Kitchen,Refrigerator,0.255
2025-06-02 15:00:00,H001,Living Room,TV,0.117
2025-06-02 15:00:00,H001,Bedroom,Lights,0.039
2025-06-02 15:00:00,H001,Bedroom,Fan,0.158
2025-06-02 15:00:00,H001,Utility Room,Washing Machine,0.0
2025-06-02 15:00:00,H001,Kitchen,Microwave,0.0
2025-06-02 16:00:00,H001,Living Room,AC,2.496
2025-06-02 16:00:00,H001,Kitchen,Refrigerator,0.308
2025-06-02 16:00:00,H001,Living Room,TV,0.092
2025-06-02 16:00:00,H001,Bedroom,Lights,0.028
2025-06-02 16:00:00,H001,Bedroom,Fan,0.109
2025-06-02 16:00:00,H001,Utility Room,Washing Machine,0.0
2025-06-02 16:00:00,H001,Kitchen,Microwave,0.0
2025-06-02 17:00:00,H001,Living Room,AC,1.104
2025-06-02 17:00:00,H001,Kitchen,Refrigerator,0.22
2025-06-02 17:00:00,H001,Living Room,TV,0.069
2025-06-02 17:00:00,H001,Bedroom,Lights,0.039
2025-06-02 17:00:00,H001,Bedroom,Fan,0.212
2025-06-02 17:00:00,H001,Utility Room,Washing Machine,0.0
2025-06-02 17:00:00,H001,Kitchen,Microwave,0.0
2025-06-02 18:00:00,H001,Living Room,AC,2.359
2025-06-02 18:00:00,H001,Kitchen,Refrigerator,0.155
2025-06-02 18:00:00,H001,Living Room,TV,0.304
2025-06-02 18:00:00,H001,Bedroom,Lights,0.297
2025-06-02 18:00:00,H001,Bedroom,Fan,0.197
2025-06-02 18:00:00,H001,Utility Room,Washing Machine,0.0
2025-06-02 18:00:00,H001,Kitchen,Microwave,0.0
2025-06-02 19:00:00,H001,Living Room,AC,2.234
2025-06-02 19:00:00,H001,Kitchen,Refrigerator,0.19
2025-06-02 19:00:00,H001,Living Room,TV,0.117
2025-06-02 19:00:00,H001,Bedroom,Lights,0.351
2025-06-02 19:00:00,H001,Bedroom,Fan,0.136
2025-06-02 19:00:00,H001,Utility Room,Washing Machine,0.299
2025-06-02 19:00:00,H001,Kitchen,Microwave,0.884
2025-06-02 20:00:00,H001,Living Room,AC,1.147
2025-06-02 20:00:00,H001,Kitchen,Refrigerator,0.243
2025-06-02 20:00:00,H001,Living Room,TV,0.723
2025-06-02 20:00:00,H001,Bedroom,Lights,0.382
2025-06-02 20:00:00,H001,Bedroom,Fan,0.188
2025-06-02 20:00:00,H001,Utility Room,Washing Machine,0.0
2025-06-02 20:00:00,H001,Kitchen,Microwave,0.0
2025-06-02 21:00:00,H001,Living Room,AC,1.986
2025-06-02 21:00:00,H001,Kitchen,Refrigerator,0.194
2025-06-02 21:00:00,H001,Living Room,TV,0.15
2025-06-02 21:00:00,H001,Bedroom,Lights,0.228
2025-06-02 21:00:00,H001,Bedroom,Fan,0.056
2025-06-02 21:00:00,H001,Utility Room,Washing Machine,0.0
2025-06-02 21:00:00,H001,Kitchen,Microwave,0.0
2025-06-02 22:00:00,H001,Living Room,AC,0.353
2025-06-02 22:00:00,H001,Kitchen,Refrigerator,0.233
2025-06-02 22:00:00,H001,Living Room,TV,0.543
2025-06-02 22:00:00,H001,Bedroom,Lights,0.388
2025-06-02 22:00:00,H001,Bedroom,Fan,0.12
2025-06-02 22:00:00,H001,Utility Room,Washing Machine,0.0
2025-06-02 22:00:00,H001,Kitchen,Microwave,0.0
2025-06-02 23:00:00,H001,Living Room,AC,0.379
2025-06-02 23:00:00,H001,Kitchen,Refrigerator,0.227
2025-06-02 23:00:00,H001,Living Room,TV,0.283
2025-06-02 23:00:00,H001,Bedroom,Lights,0.199
2025-06-02 23:00:00,H001,Bedroom,Fan,0.062
2025-06-02 23:00:00,H001,Utility Room,Washing Machine,0.0
2025-06-02 23:00:00,H001,Kitchen,Microwave,0.0
2025-06-03 00:00:00,H001,Living Room,AC,0.566
2025-06-03 00:00:00,H001,Kitchen,Refrigerator,0.262
2025-06-03 00:00:00,H001,Living Room,TV,0.029
2025-06-03 00:00:00,H001,Bedroom,Lights,0.182
2025-06-03 00:00:00,H001,Bedroom,Fan,0.192
2025-06-03 00:00:00,H001,Utility Room,Washing Machine,0.0
2025-06-03 00:00:00,H001,Kitchen,Microwave,0.0
2025-06-03 01:00:00,H001,Living Room,AC,0.497
2025-06-03 01:00:00,H001,Kitchen,Refrigerator,0.33
2025-06-03 01:00:00,H001,Living Room,TV,0.132
2025-06-03 01:00:00,H001,Bedroom,Lights,0.085
2025-06-03 01:00:00,H001,Bedroom,Fan,0.141
2025-06-03 01:00:00,H001,Utility Room,Washing Machine,0.0
2025-06-03 01:00:00,H001,Kitchen,Microwave,0.0
2025-06-03 02:00:00,H001,Living Room,AC,0.289
2025-06-03 02:00:00,H001,Kitchen,Refrigerator,0.304
2025-06-03 02:00:00,H001,Living Room,TV,0.138
2025-06-03 02:00:00,H001,Bedroom,Lights,0.396
2025-06-03 02:00:00,H001,Bedroom,Fan,0.08
2025-06-03 02:00:00,H001,Utility Room,Washing Machine,0.0
2025-06-03 02:00:00,H001,Kitchen,Microwave,0.0
2025-06-03 03:00:00,H001,Living Room,AC,0.439
2025-06-03 03:00:00,H001,Kitchen,Refrigerator,0.207
2025-06-03 03:00:00,H001,Living Room,TV,0.136
2025-06-03 03:00:00,H001,Bedroom,Lights,0.141
2025-06-03 03:00:00,H001,Bedroom,Fan,0.224
2025-06-03 03:00:00,H001,Utility Room,Washing Machine,0.0
2025-06-03 03:00:00,H001,Kitchen,Microwave,0.0
2025-06-03 04:00:00,H001,Living Room,AC,0.347
2025-06-03 04:00:00,H001,Kitchen,Refrigerator,0.299
2025-06-03 04:00:00,H001,Living Room,TV,0.024
2025-06-03 04:00:00,H001,Bedroom,Lights,0.159
2025-06-03 04:00:00,H001,Bedroom,Fan,0.236
2025-06-03 04:00:00,H001,Utility Room,Washing Machine,0.0
2025-06-03 04:00:00,H001,Kitchen,Microwave,0.0
2025-06-03 05:00:00,H001,Living Room,AC,0.423
2025-06-03 05:00:00,H001,Kitchen,Refrigerator,0.243
2025-06-03 05:00:00,H001,Living Room,TV,0.118
2025-06-03 05:00:00,H001,Bedroom,Lights,0.22
2025-06-03 05:00:00,H001,Bedroom,Fan,0.067
2025-06-03 05:00:00,H001,Utility Room,Washing Machine,0.0
2025-06-03 05:00:00,H001,Kitchen,Microwave,0.0
2025-06-03 06:00:00,H001,Living Room,AC,0.183
2025-06-03 06:00:00,H001,Kitchen,Refrigerator,0.338
2025-06-03 06:00:00,H001,Living Room,TV,0.072
2025-06-03 06:00:00,H001,Bedroom,Lights,0.183
2025-06-03 06:00:00,H001,Bedroom,Fan,0.153
2025-06-03 06:00:00,H001,Utility Room,Washing Machine,0.0
2025-06-03 06:00:00,H001,Kitchen,Microwave,0.0
2025-06-03 07:00:00,H001,Living Room,AC,0.449
2025-06-03 07:00:00,H001,Kitchen,Refrigerator,0.163
2025-06-03 07:00:00,H001,Living Room,TV,0.088
2025-06-03 07:00:00,H001,Bedroom,Lights,0.034
2025-06-03 07:00:00,H001,Bedroom,Fan,0.122
2025-06-03 07:00:00,H001,Utility Room,Washing Machine,0.0
2025-06-03 07:00:00,H001,Kitchen,Microwave,0.308
2025-06-03 08:00:00,H001,Living Room,AC,0.387
2025-06-03 08:00:00,H001,Kitchen,Refrigerator,0.185
2025-06-03 08:00:00,H001,Living Room,TV,0.052
2025-06-03 08:00:00,H001,Bedroom,Lights,0.041
2025-06-03 08:00:00,H001,Bedroom,Fan,0.166
2025-06-03 08:00:00,H001,Utility Room,Washing Machine,0.767
2025-06-03 08:00:00,H001,Kitchen,Microwave,0.356
2025-06-03 09:00:00,H001,Living Room,AC,0.135
2025-06-03 09:00:00,H001,Kitchen,Refrigerator,0.303
2025-06-03 09:00:00,H001,Living Room,TV,0.043
2025-06-03 09:00:00,H001,Bedroom,Lights,0.025
2025-06-03 09:00:00,H001,Bedroom,Fan,0.185
2025-06-03 09:00:00,H001,Utility Room,Washing Machine,0.609
2025-06-03 09:00:00,H001,Kitchen,Microwave,0.0
2025-06-03 10:00:00,H001,Living Room,AC,1.328
2025-06-03 10:00:00,H001,Kitchen,Refrigerator,0.198
2025-06-03 10:00:00,H001,Living Room,TV,0.026
2025-06-03 10:00:00,H001,Bedroom,Lights,0.026
2025-06-03 10:00:00,H001,Bedroom,Fan,0.197
2025-06-03 10:00:00,H001,Utility Room,Washing Machine,0.0
2025-06-03 10:00:00,H001,Kitchen,Microwave,0.0
2025-06-03 11:00:00,H001,Living Room,AC,2.069
2025-06-03 11:00:00,H001,Kitchen,Refrigerator,0.281
2025-06-03 11:00:00,H001,Living Room,TV,0.098
2025-06-03 11:00:00,H001,Bedroom,Lights,0.035
2025-06-03 11:00:00,H001,Bedroom,Fan,0.214
2025-06-03 11:00:00,H001,Utility Room,Washing Machine,0.0
2025-06-03 11:00:00,H001,Kitchen,Microwave,0.0
2025-06-03 12:00:00,H001,Living Room,AC,1.255
2025-06-03 12:00:00,H001,Kitchen,Refrigerator,0.208
2025-06-03 12:00:00,H001,Living Room,TV,0.123
2025-06-03 12:00:00,H001,Bedroom,Lights,0.043
2025-06-03 12:00:00,H001,Bedroom,Fan,0.125
2025-06-03 12:00:00,H001,Utility Room,Washing Machine,0.0
2025-06-03 12:00:00,H001,Kitchen,Microwave,0.0
2025-06-03 13:00:00,H001,Living Room,AC,0.742
2025-06-03 13:00:00,H001,Kitchen,Refrigerator,0.217
2025-06-03 13:00:00,H001,Living Room,TV,0.137
2025-06-03 13:00:00,H001,Bedroom,Lights,0.049
2025-06-03 13:00:00,H001,Bedroom,Fan,0.086
2025-06-03 13:00:00,H001,Utility Room,Washing Machine,0.0
2025-06-03 13:00:00,H001,Kitchen,Microwave,0.866
2025-06-03 14:00:00,H001,Living Room,AC,2.155
2025-06-03 14:00:00,H001,Kitchen,Refrigerator,0.314
2025-06-03 14:00:00,H001,Living Room,TV,0.029
2025-06-03 14:00:00,H001,Bedroom,Lights,0.047
2025-06-03 14:00:00,H001,Bedroom,Fan,0.134
2025-06-03 14:00:00,H001,Utility Room,Washing Machine,0.0
2025-06-03 14:00:00,H001,Kitchen,Microwave,0.0
2025-06-03 15:00:00,H001,Living Room,AC,1.241
2025-06-03 15:00:00,H001,Kitchen,Refrigerator,0.157
2025-06-03 15:00:00,H001,Living Room,TV,0.042
2025-06-03 15:00:00,H001,Bedroom,Lights,0.029
2025-06-03 15:00:00,H001,Bedroom,Fan,0.139
2025-06-03 15:00:00,H001,Utility Room,Washing Machine,0.0
2025-06-03 15:00:00,H001,Kitchen,Microwave,0.0
2025-06-03 16:00:00,H001,Living Room,AC,0.96
2025-06-03 16:00:00,H001,Kitchen,Refrigerator,0.169
2025-06-03 16:00:00,H001,Living Room,TV,0.14
2025-06-03 16:00:00,H001,Bedroom,Lights,0.032
2025-06-03 16:00:00,H001,Bedroom,Fan,0.134
2025-06-03 16:00:00,H001,Utility Room,Washing Machine,0.0
2025-06-03 16:00:00,H001,Kitchen,Microwave,0.0
2025-06-03 17:00:00,H001,Living Room,AC,1.643
2025-06-03 17:00:00,H001,Kitchen,Refrigerator,0.332
2025-06-03 17:00:00,H001,Living Room,TV,0.048
2025-06-03 17:00:00,H001,Bedroom,Lights,0.032
2025-06-03 17:00:00,H001,Bedroom,Fan,0.156
2025-06-03 17:00:00,H001,Utility Room,Washing Machine,0.0
2025-06-03 17:00:00,H001,Kitchen,Microwave,0.0
2025-06-03 18:00:00,H001,Living Room,AC,1.567
2025-06-03 18:00:00,H001,Kitchen,Refrigerator,0.342
2025-06-03 18:00:00,H001,Living Room,TV,0.406
2025-06-03 18:00:00,H001,Bedroom,Lights,0.189
2025-06-03 18:00:00,H001,Bedroom,Fan,0.09
2025-06-03 18:00:00,H001,Utility Room,Washing Machine,0.0
2025-06-03 18:00:00,H001,Kitchen,Microwave,0.0
2025-06-03 19:00:00,H001,Living Room,AC,0.599
2025-06-03 19:00:00,H001,Kitchen,Refrigerator,0.334
2025-06-03 19:00:00,H001,Living Room,TV,0.219
2025-06-03 19:00:00,H001,Bedroom,Lights,0.243
2025-06-03 19:00:00,H001,Bedroom,Fan,0.24
2025-06-03 19:00:00,H001,Utility Room,Washing Machine,0.359
2025-06-03 19:00:00,H001,Kitchen,Microwave,0.202
2025-06-03 20:00:00,H001,Living Room,AC,0.562
2025-06-03 20:00:00,H001,Kitchen,Refrigerator,0.215
2025-06-03 20:00:00,H001,Living Room,TV,0.283
2025-06-03 20:00:00,H001,Bedroom,Lights,0.33
2025-06-03 20:00:00,H001,Bedroom,Fan,0.133
2025-06-03 20:00:00,H001,Utility Room,Washing Machine,0.0
2025-06-03 20:00:00,H001,Kitchen,Microwave,0.0
2025-06-03 21:00:00,H001,Living Room,AC,2.11
2025-06-03 21:00:00,H001,Kitchen,Refrigerator,0.316
2025-06-03 21:00:00,H001,Living Room,TV,0.399
2025-06-03 21:00:00,H001,Bedroom,Lights,0.142
2025-06-03 21:00:00,H001,Bedroom,Fan,0.163
2025-06-03 21:00:00,H001,Utility Room,Washing Machine,0.0
2025-06-03 21:00:00,H001,Kitchen,Microwave,0.0
2025-06-03 22:00:00,H001,Living Room,AC,0.733
2025-06-03 22:00:00,H001,Kitchen,Refrigerator,0.328
2025-06-03 22:00:00,H001,Living Room,TV,0.146
2025-06-03 22:00:00,H001,Bedroom,Lights,0.332
2025-06-03 22:00:00,H001,Bedroom,Fan,0.127
2025-06-03 22:00:00,H001,Utility Room,Washing Machine,0.0
2025-06-03 22:00:00,H001,Kitchen,Microwave,0.0
2025-06-03 23:00:00,H001,Living Room,AC,0.479
2025-06-03 23:00:00,H001,Kitchen,Refrigerator,0.234
2025-06-03 23:00:00,H001,Living Room,TV,0.443
2025-06-03 23:00:00,H001,Bedroom,Lights,0.349
2025-06-03 23:00:00,H001,Bedroom,Fan,0.12
2025-06-03 23:00:00,H001,Utility Room,Washing Machine,0.0
2025-06-03 23:00:00,H001,Kitchen,Microwave,0.0
2025-06-04 00:00:00,H001,Living Room,AC,0.299
2025-06-04 00:00:00,H001,Kitchen,Refrigerator,0.341
2025-06-04 00:00:00,H001,Living Room,TV,0.068
2025-06-04 00:00:00,H001,Bedroom,Lights,0.072
2025-06-04 00:00:00,H001,Bedroom,Fan,0.165
2025-06-04 00:00:00,H001,Utility Room,Washing Machine,0.0
2025-06-04 00:00:00,H001,Kitchen,Microwave,0.0
2025-06-04 01:00:00,H001,Living Room,AC,0.153
2025-06-04 01:00:00,H001,Kitchen,Refrigerator,0.249
2025-06-04 01:00:00,H001,Living Room,TV,0.033
2025-06-04 01:00:00,H001,Bedroom,Lights,0.399
2025-06-04 01:00:00,H001,Bedroom,Fan,0.12
2025-06-04 01:00:00,H001,Utility Room,Washing Machine,0.0
2025-06-04 01:00:00,H001,Kitchen,Microwave,0.0
2025-06-04 02:00:00,H001,Living Room,AC,0.314
2025-06-04 02:00:00,H001,Kitchen,Refrigerator,0.329
2025-06-04 02:00:00,H001,Living Room,TV,0.06
2025-06-04 02:00:00,H001,Bedroom,Lights,0.134
2025-06-04 02:00:00,H001,Bedroom,Fan,0.066
2025-06-04 02:00:00,H001,Utility Room,Washing Machine,0.0
2025-06-04 02:00:00,H001,Kitchen,Microwave,0.0
2025-06-04 03:00:00,H001,Living Room,AC,0.392
2025-06-04 03:00:00,H001,Kitchen,Refrigerator,0.265
2025-06-04 03:00:00,H001,Living Room,TV,0.1
2025-06-04 03:00:00,H001,Bedroom,Lights,0.071
2025-06-04 03:00:00,H001,Bedroom,Fan,0.14
2025-06-04 03:00:00,H001,Utility Room,Washing Machine,0.0
2025-06-04 03:00:00,H001,Kitchen,Microwave,0.0
2025-06-04 04:00:00,H001,Living Room,AC,0.394
2025-06-04 04:00:00,H001,Kitchen,Refrigerator,0.231
2025-06-04 04:00:00,H001,Living Room,TV,0.058
2025-06-04 04:00:00,H001,Bedroom,Lights,0.318
2025-06-04 04:00:00,H001,Bedroom,Fan,0.134
2025-06-04 04:00:00,H001,Utility Room,Washing Machine,0.0
2025-06-04 04:00:00,H001,Kitchen,Microwave,0.0
2025-06-04 05:00:00,H001,Living Room,AC,0.499
2025-06-04 05:00:00,H001,Kitchen,Refrigerator,0.164
2025-06-04 05:00:00,H001,Living Room,TV,0.022
